Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
25734,45,1,2,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,22222.22222,22222.22222,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,1177,2,66,33,33,33.0,0.0,95,95,95.0,0.0,217502.124,3398.470688,392.3333333,676.0779048,1173,1,1,1.0,0.0,1,1,3,3.0,0.0,3.0,3.0,64.0,64.0,1699.235344,1699.235344,33.0,95.0,57.8,33.95879857,1153.2,0.0,0.0,0.0,72.25,66.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57525,20602,3,50,38,6,16.66666667,18.47520861,6,6,6.0,0.0,2718.182701,194.1559072,6867.333333,11590.76927,20251,112,20602,10301.0,14229.81686,20363,239,0,0.0,0.0,0.0,0.0,60.0,20.0,145.6169304,48.5389768,6.0,38.0,12.4,14.31083506,204.8,0.0,0.0,1.0,15.5,50.0,351.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6699,70,1,2,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14285.71429,14285.71429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1079,52,1,0,0,0,0.0,0.0,6,6,6.0,0.0,115384.6154,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,19230.76923,19230.76923,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,996980,3,0,0,0,0.0,0.0,6,6,6.0,0.0,18.05452466,6.018174888,199396.0,272369.2159,498761,380,996600,498300.0,1260.064284,499191,497409,996331,498165.5,1379.56533,499141.0,497190.0,92.0,60.0,3.009087444,3.009087444,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,1.0,0.0,3.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44991,58,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,17241.37931,17241.37931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,207.0,293.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,10,1,6,6,6,6.0,0.0,6,6,6.0,0.0,1200000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,100000.0,100000.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,64165.0,4976.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19283,68,1,0,0,0,0.0,0.0,6,6,6.0,0.0,88235.29412,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14705.88235,14705.88235,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3986,61,1,2,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16393.44262,16393.44262,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,61746,1,43,43,43,43.0,0.0,104,104,104.0,0.0,2380.721018,32.39076215,61746.0,0.0,61746,61746,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,20.0,16.19538108,16.19538108,43.0,104.0,63.33333333,35.21836642,1240.333333,0.0,0.0,0.0,95.0,43.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56501,43,1,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,23255.81395,23255.81395,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,913.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1096,20,1,0,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,50000.0,50000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31039,2,154,77,77,77.0,0.0,159,159,159.0,0.0,15206.67547,128.8701311,10346.33333,17915.17888,31033,2,4,4.0,0.0,4,4,2,2.0,0.0,2.0,2.0,40.0,64.0,64.43506556,64.43506556,77.0,159.0,109.8,44.91324972,2017.2,0.0,0.0,0.0,137.25,154.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,175,2,88,44,44,44.0,0.0,72,72,72.0,0.0,1325714.286,22857.14286,58.33333333,99.3042463,173,1,1,1.0,0.0,1,1,1,1.0,0.0,1.0,1.0,64.0,64.0,11428.57143,11428.57143,44.0,72.0,55.2,15.33623161,235.2,0.0,0.0,0.0,69.0,88.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3369,19,1,0,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,52631.57895,52631.57895,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,205092,1,44,44,44,44.0,0.0,131,131,131.0,0.0,853.2756031,9.751721179,205092.0,0.0,205092,205092,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,4.875860589,4.875860589,44.0,131.0,73.0,50.22947342,2523.0,0.0,0.0,0.0,109.5,44.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,5733490,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.092966064,0.697655355,1911163.333,3266497.208,5682877,87,5733490,2866745.0,3982612.068,5682877,50613,0,0.0,0.0,0.0,0.0,72.0,32.0,0.523241516,0.174413839,0.0,6.0,2.4,3.286335345,10.8,0.0,1.0,0.0,3.0,12.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9091,62,1,2,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16129.03226,16129.03226,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,52312250,14,1864,457,0,133.1428571,209.6146124,1460,0,574.2666667,626.0378202,200.2972535,0.554363462,1868294.643,3635743.724,10000000,2,46400000,3566045.769,4609437.536,10000000,177,52300000,3735494.857,4478350.998,10000000.0,3.0,292.0,360.0,0.26762374,0.286739722,0.0,1460.0,349.2666667,511.705056,261842.0644,0.0,1.0,0.0,361.3103448,1864.0,8192.0,33.0,13.0,20.0,1589724.0,6313379.0,15148.0,9999924.75,10000000.0,9999561.0,1
27356,75,1,0,0,0,0.0,0.0,6,6,6.0,0.0,80000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,13333.33333,13333.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,96,2,74,37,37,37.0,0.0,89,89,89.0,0.0,2625000.0,41666.66667,32.0,26.85144316,48,1,1,1.0,0.0,1,1,47,47.0,0.0,47.0,47.0,40.0,40.0,20833.33333,20833.33333,37.0,89.0,57.8,28.48157299,811.2,0.0,0.0,0.0,72.25,74.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,60955,2,58,29,29,29.0,0.0,61,61,61.0,0.0,2952.998113,65.6221803,20318.33333,35186.32348,60948,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,40.0,40.0,32.81109015,32.81109015,29.0,61.0,41.8,17.52712184,307.2,0.0,0.0,0.0,52.25,58.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1183,59,1,0,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,16949.15254,16949.15254,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53439,231586,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.95415094,115793.0,163427.9335,231354,232,231586,231586.0,0.0,231586,231586,0,0.0,0.0,0.0,0.0,64.0,32.0,8.636100628,4.318050314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,362.0,65535.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,411476,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.290826196,205738.0,234236.1923,371368,40108,411476,205738.0,234236.1923,371368,40108,0,0.0,0.0,0.0,0.0,96.0,0.0,7.290826196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,110199585,14,1256,592,6,89.71428571,212.7980005,722,0,118.0625,238.2649698,28.53912744,0.27223333,3799985.69,4924314.442,10000000,4,110000000,8475103.538,3743175.537,10000000,24551,110000000,7345093.133,4579221.508,10000000.0,4.0,280.0,440.0,0.127042221,0.145191109,0.0,722.0,120.5483871,236.3547953,55863.58925,0.0,0.0,1.0,124.5666667,1256.0,256.0,317.0,13.0,20.0,26550.18182,58939.0,23008.0,9989481.273,10000000.0,9823384.0,1
8627,232,2,12,6,6,6.0,0.0,0,0,0.0,0.0,51724.13793,8620.689655,232.0,0.0,232,232,232,232.0,0.0,232,232,0,0.0,0.0,0.0,0.0,40.0,0.0,8620.689655,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,34931.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1095,85,1,2,2,2,2.0,0.0,6,6,6.0,0.0,94117.64706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,11764.70588,11764.70588,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,295,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6779.661017,295.0,0.0,295,295,295,295.0,0.0,295,295,0,0.0,0.0,0.0,0.0,64.0,0.0,6779.661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,735.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8008,56,1,0,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,17857.14286,17857.14286,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,1001155,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.97923398,5.993077995,200231.0,273596.9493,500605,407,1000748,500374.0,931.9667376,501033,499715,1000717,500358.5,924.188563,501012.0,499705.0,92.0,60.0,2.996538997,2.996538997,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,1.0,0.0,3.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,118465814,25,24385,5472,0,975.4,1734.206615,1418,0,222.8,457.9071048,252.8577569,0.422062689,2417669.673,11700000.0,58600000,1,118000000,4936075.583,16500000.0,58600000,1,118000000,4930205.708,16500000.0,58800000.0,1.0,808.0,808.0,0.211031344,0.211031344,0.0,5472.0,587.3529412,1301.104175,1692872.073,0.0,1.0,0.0,599.1,24385.0,29200.0,720.0,14.0,32.0,792804.0,1403103.0,182505.0,58400000.0,58600000.0,58200000.0,1
53,461,1,51,51,51,51.0,0.0,112,112,112.0,0.0,353579.1757,4338.394794,461.0,0.0,461,461,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,2169.197397,2169.197397,51.0,112.0,71.33333333,35.21836642,1240.333333,0.0,0.0,0.0,107.0,51.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54297,35,1,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,28571.42857,28571.42857,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,980.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9050,39,1,2,2,2,2.0,0.0,6,6,6.0,0.0,205128.2051,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,25641.02564,25641.02564,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4224,76,1,0,0,0,0.0,0.0,6,6,6.0,0.0,78947.36842,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,13157.89474,13157.89474,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5033,27,1,2,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,37037.03704,37037.03704,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009,12,1,2,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,83333.33333,83333.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,61271690,16,2091,1772,0,130.6875,441.1984767,2248,0,418.1538462,797.3732758,122.8462933,0.473301781,2188274.643,4201292.971,10200000,14,61300000,4084779.333,5109607.065,10200000,128,61200000,5101710.25,5252925.421,10200000.0,157.0,520.0,424.0,0.261132017,0.212169764,0.0,2248.0,250.9,621.6584798,386459.2655,0.0,1.0,0.0,259.5517241,2091.0,29200.0,75.0,3.0,32.0,125132.0,496571.0,50689.0,10100000.0,10200000.0,9775044.0,1
53,31057,1,54,54,54,54.0,0.0,109,109,109.0,0.0,5248.414206,64.39772032,31057.0,0.0,31057,31057,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,32.19886016,32.19886016,54.0,109.0,72.33333333,31.75426481,1008.333333,0.0,0.0,0.0,108.5,54.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9944,13,1,2,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,76923.07692,76923.07692,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31490,2,64,32,32,32.0,0.0,266,266,266.0,0.0,18926.64338,127.0244522,10496.66667,18138.33996,31441,1,1,1.0,0.0,1,1,48,48.0,0.0,48.0,48.0,64.0,64.0,63.5122261,63.5122261,32.0,266.0,125.6,128.1670785,16426.8,0.0,0.0,0.0,157.0,64.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10243,54,1,2,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,18518.51852,18518.51852,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9071,13,1,0,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,76923.07692,76923.07692,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,236,2,46,23,23,23.0,0.0,23,23,23.0,0.0,389830.5085,16949.15254,78.66666667,97.9404581,189,2,2,2.0,0.0,2,2,45,45.0,0.0,45.0,45.0,64.0,64.0,8474.576271,8474.576271,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,28.75,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5367691,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,33.7202719,1.117799069,1073538.2,2235800.965,5070397,4,5367691,1341922.75,2487996.516,5070397,4,0,0.0,0.0,0.0,0.0,100.0,20.0,0.931499224,0.186299845,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,0.0,1.0,37.83333333,135.0,257.0,395.0,4.0,20.0,249368.0,249368.0,249368.0,5070397.0,5070397.0,5070397.0,1
5009,64,1,2,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,15625.0,15625.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,24119,2,70,35,35,35.0,0.0,116,116,116.0,0.0,12521.24881,165.8443551,8039.666667,13920.7811,24114,1,1,1.0,0.0,1,1,4,4.0,0.0,4.0,4.0,64.0,64.0,82.92217754,82.92217754,35.0,116.0,67.4,44.36552716,1968.3,0.0,0.0,0.0,84.25,70.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,1858418,16,2902,1460,0,181.375,402.0366277,2920,0,1308.888889,1094.158225,14238.99252,18.29513059,56315.69697,296891.0061,1708677,3,1858418,123894.5333,455808.4427,1771157,4,1822224,107189.6471,419075.2871,1732280.0,3.0,332.0,372.0,8.609473219,9.685657371,0.0,2920.0,756.0571429,1001.962602,1003929.055,0.0,1.0,0.0,778.2941176,2902.0,8192.0,1129.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,348085,1,67,67,67,67.0,0.0,116,116,116.0,0.0,525.733657,5.745723027,348085.0,0.0,348085,348085,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,2.872861514,2.872861514,67.0,116.0,83.33333333,28.29016319,800.3333333,0.0,0.0,0.0,125.0,67.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3283,29,1,0,0,0,0.0,0.0,6,6,6.0,0.0,206896.5517,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,34482.75862,34482.75862,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8500,42,1,0,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,23809.52381,23809.52381,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1277,17,1,2,2,2,2.0,0.0,6,6,6.0,0.0,470588.2353,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,58823.52941,58823.52941,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,14399,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.8985346,14399.0,0.0,14399,14399,14399,14399.0,0.0,14399,14399,0,0.0,0.0,0.0,0.0,64.0,0.0,138.8985346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43440.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1761,2,1,2,2,2,2.0,0.0,6,6,6.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,226605,20,953,285,0,47.65,79.49728562,2920,0,1276.0,900.7057788,122455.3739,180.931577,5665.125,13075.68747,53129,2,226605,11926.57895,20793.33512,75247,18,202961,10148.05,23671.20635,77604.0,2.0,412.0,432.0,88.25930584,92.67227113,0.0,2920.0,660.6904762,886.8841178,786563.4384,0.0,1.0,0.0,676.804878,953.0,8192.0,1013.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,70872697,2,95,54,41,47.5,9.192388155,143,70,106.5,51.61879503,4.345820225,0.056439224,23600000.0,40800000.0,70800000,23691,70800000,70800000.0,0.0,70800000,70800000,70800000,70800000.0,0.0,70800000.0,70800000.0,52.0,52.0,0.028219612,0.028219612,41.0,143.0,69.8,42.62276387,1816.7,0.0,0.0,0.0,87.25,95.0,-1.0,-1.0,1.0,20.0,87721.0,87721.0,87721.0,70800000.0,70800000.0,70800000.0,1
443,5598241,9,367,210,0,40.77777778,75.80530618,2004,0,742.0,925.5355207,728.2644674,2.500785515,430633.9231,1515727.899,5475081,4,5598241,699780.125,1929637.938,5475081,4,57813,14453.25,15374.11663,32037.0,384.0,296.0,168.0,1.607647831,0.893137684,0.0,2004.0,271.8,605.4568759,366578.0286,0.0,1.0,0.0,291.2142857,367.0,29200.0,118.0,3.0,32.0,123156.0,123156.0,123156.0,5475081.0,5475081.0,5475081.0,1
2800,13,1,0,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,76923.07692,76923.07692,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57324,3,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,31.0,22.66666667,14.43375673,208.3333333,0.0,0.0,1.0,34.0,37.0,946.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,19130238,10,5747,2896,0,574.7,1007.020252,2689,0,598.9166667,874.4143451,676.1024092,1.150011829,910963.7143,2785977.972,9999483,38,9130755,1014528.333,2815588.69,8516043,47,19100000,1736151.273,3742710.757,9999530.0,47.0,328.0,392.0,0.52273265,0.62727918,0.0,2896.0,562.3478261,901.2925369,812328.2372,0.0,1.0,0.0,587.9090909,5747.0,29200.0,75.0,4.0,32.0,577053.0,577053.0,577053.0,8515976.0,8515976.0,8515976.0,1
10566,59,1,2,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16949.15254,16949.15254,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1720,54,1,0,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,18518.51852,18518.51852,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,61585,1,56,56,56,56.0,0.0,72,72,72.0,0.0,2078.428189,32.47544045,61585.0,0.0,61585,61585,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,16.23772022,16.23772022,56.0,72.0,61.33333333,9.237604307,85.33333333,0.0,0.0,0.0,92.0,56.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,877,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,11402.50855,3420.752566,438.5,447.5985925,755,122,877,877.0,0.0,877,877,0,0.0,0.0,0.0,0.0,44.0,24.0,2280.50171,1140.250855,2.0,6.0,3.0,2.0,4.0,0.0,1.0,0.0,4.0,8.0,1024.0,29200.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
